xml_num,organization,tax_year,form,address,city,website,ein,start_yr,mission,principal_officer,employee_count,volunteer_count,PY_total_revenue,PY_total_expenses,PY_net,CY_total_revenue,CY_total_expenses,CY_net,CY_total_EOY_assets,CY_total_EOY_liabilities,CY_fund_balance,CY_total_salaries,CY_grants_contributions,CY_program_service_rev
490,OPPORTUNITIES INC,2017,990,25 WINOOSKI FALLS WAY NO 203,WINOOSKI,N/A,043586239,2002,NA,CHERYL FATNASSI,NA,NA,11,1786,-1775,25389,1786,21781,299294,NA,299294,NA,24000,NA
493,RANDOLPH AREA COMMUNITY DEVELOPMENT,2018,990,PO BOX 409,RANDOLPH,WWW.RACDC.COM,030337709,1993,"RANDOLPH AREA COMMUNITY DEVELOPMENT CORPORATION (RACDC) IS A NONPROFIT ORGANIZATION THAT UNITES THE COMMUNITY BEHIND INITIATIVES WHICH STRENGTHEN OUR REGION'S SOCIAL AND ECONOMIC ASSETS IN ORDER TO ENRICH QUALITY OF LIFE, INSTILL PRIDE AND BUILD CONFIDENCE. WE DO THIS BY PROMOTING SOUND DEVELOPMENT PRACTICES AND INVESTMENT, CREATING AFFORDABLE HOUSING OPTIONS, PRESERVING ENVIRONMENTAL AND HISTORIC RESOURCES, AND LEADING IN THE REVITALIZATION OF DOWNTOWN AND VILLAGE CENTERS.",JULIE IFFLAND,25,170,1495179,778808,716371,1330794,778808,600045,5120818,1708578,3412240,275041,633489,657137
495,Research Center for Children Youth and Families Inc,2019,990,1 South Prospect Street,Burlington,www.aseba.org,030368227,2000,"Scientific Research and Education In fulfillment of its mission, the organization maintains, enhances, and disseminates standardized assessment forms to thousands of organizations and individuals throughout the world.",Thomas Achenbach,NA,NA,2083586,1434354,649232,1851995,1434354,506349,9350053,120996,9229057,908987,NA,NA
496,RICHARD KATZMAN FAMILY,2018,990PF,C/O 1301 W LONG LAKE ROAD SUITE 200,TROY,NA,274002332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,ROBERT AND LOUISE BOSSARDT TRUST,2019,990,1 NICKWACKETT STREET,RUTLAND,N/A,816725737,2016,NA,CHRISTOPHER CORSONES ESQ,NA,NA,82900,99167,-16267,71057,99167,-27219,2131259,NA,NA,4680,NA,NA
500,ROBERT J GREENE IRREV TRUST,2017,990PF,5245 MAIN ST PO BOX 1015,MANCHESTER CENTER,NA,266433719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,RUTLAND YOUNG PROFESSIONALS INC,2018,990EZ,67 MERCHANTS ROW,RUTLAND,WWW.RUTLANDYOUNGPROFESSIONALS.ORG,471123209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27853,NA,NA,NA
502,S &amp; C HARVEST FOUNDATION INC,2018,990PF,2504 N BINGHAM ST,CORNWALL,NA,200443423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6305971,89,NA,NA,NA,NA
508,SOUTHEAST VERMONT TRANSIT INC,2018,990,45 MILL STREET,WILMINGTON,WWW.MOOVER.COM,030353976,1996,NA,RANDY SCHOONMAKER,77,54,6464649,7045833,-581184,4421803,7045833,-1082431,12424574,2468155,9956419,2472355,4265916,46402
509,Southern Windsor County Incubator Inc,2019,990,14 Clinton Square,Springfield,N/A,202386108,2000,to provide economic development training and financing for area business. to provide grant revenue access. to assist with work force development,Peter Andrews,NA,NA,393249,65826,327423,194207,65826,-35838,299968,27896,272072,84441,144094,50000
515,SUNRISE FOUNDATION,2018,990PF,401 OAK BROOK CT SE,SMYRNA,NA,462022892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66917,12700,NA,NA,NA,NA
516,THE GIVING WORLD FOUNDATION INC,2018,990PF,131 BATTERY ST,BURLINGTON,NA,134075930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,896,NA,NA,NA,NA,NA
517,THE WARRIOR CONNECTION INC,2019,990,P O Box 762,Brattleboro,www.warriorconnection.org,300653682,2010,The Warrior Connection (TWC) mission is to improve the overall well-being of our veterans and their families. TWC is rehabilitating PTSD - breaking the cycle so the healing begins and can continue.,Mark Terry,NA,28,286975,138216,148759,221960,138216,-69474,135418,NA,135418,121978,165977,8073
518,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51158,NA,NA,NA
520,TRANSITION II INC,2018,990,346 SHELBURNE ROAD,BURLINGTON,WWW.TRANSITIONII.COM,223026443,1989,"TO PROVIDE AGING VERMONTERS AND THOSE WITH DISABILITIES GUIDANCE AND SUPPORT THROUGH EMPLOYMENT, COMMUNITY INVOLVEMENT AND HOME-CARE CHOICES.",KARA ARTUS,12,NA,777642,864651,-87009,884777,864651,72295,1871982,1068064,803918,601691,848675,36102
522,UNITED WAY OF ADDISON COUNTY INC,2018,990,PO BOX 555,MIDDLEBURY,WWW.UNITEDWAYADDISONCOUNTY.ORG,030221018,1968,"FOR 51 YEARS, OUR MISSION HAS BEEN TO MOBILIZE THE COMPASSION AND GENEROSITY OF INDIVIDUALS AND ORGANIZATIONS IN ADDISON COUNTY TO IMPROVE LIVES AND STRENGTHEN THE COMMUNITY.",HELENA VAN VOORST,11,673,1456357,1332932,123425,1316428,1332932,-84782,1802564,396090,1406474,369300,1178620,46602
523,United Way of Lamoille County Inc,2018,990,20 Morrisville Plaza,Morrisville,www.UWLamoille.org,222774485,1986,A not-for-profit voluntary health and welfare agency established to increase the overall quality of life for those in the Lamoille County area.,Dawn Archbold,NA,NA,300508,291412,9096,394222,291412,-50775,819883,41209,778674,127352,220133,174040
526,VEPP Inc,2018,990,PO Box 1938,Manchester Center,www.vermontstandardoffer.com,030352426,1994,To act under the Vermont Public Utility Commission as the purchasing agent for electricity in the State of Vermont.,NA,NA,NA,504517,495778,8739,472763,495778,5920,4881124,4805147,75977,352834,NA,458411
531,VERMONT CENTER FOR EMERGING,2018,990,23 MANSFIELD AVENUE,BURLINGTON,VERMONTTECHNOLOGIES.COM,300275435,2003,"VCET'S PURPOSE IS TO ACCELERATE INNOVATION AND ENTREPRENEURSHIP ACROSS VERMONT. THIS IS ACCOMPLISHED BY PROVIDING EXPERT MENTORING AND TECHNICAL ASSISTANCE, THE OPERATION OF THREE COWORKING/INCUBATION FACILITIES AND THE OPERATION OF A REVOLVING EARLY STAGE SEED CAPITAL FUND.",DAVID BRADBURY,NA,NA,583457,633303,-49846,631666,633303,-68729,3897618,18458,3879160,387116,225240,406918
532,VERMONT CHILDREN'S TRUST FOUNDATION,2018,990,95 ST PAUL STREET No 330,BURLINGTON,WWW.VERMONTCHILDRENSTRUST.ORG,030328193,1995,NA,WILLIAM ALLEN,NA,715,765486,675939,89547,746680,675939,235552,1084337,41809,1042528,148878,607727,NA
533,VERMONT CRAFTS COUNCIL,2018,990EZ,PO BOX 938,MONTPELIER,VERMONTCRAFTS.COM,030325978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2424,NA,NA,NA
534,Vermont Foundation for Children &amp; Families,2017,990PF,208 Flynn Avenue,Burlington,NA,223030227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5934271,NA,NA,NA,NA,NA
536,VERMONT HUMAN RESOURCES,2019,990EZ,C/O CHAMPLAIN COLLEGE PO BOX 670,BURLINGTON,WWW.VTHRA.ORG,651217388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279011,NA,NA,NA
537,VERMONT SKI MUSEUM INC,2019,990,P O BOX 1511,STOWE,WWW.VERMONTSKIMUSEUM.ORG,223073841,1989,TO COLLECT PRESERVE AND CELEBRATE VERMONT'S SKIING HISTORY.,GREG MORRILL,NA,16,130056,158922,-28866,146441,158922,-30982,578674,3226,575448,81131,102285,27796
539,VERMONT WORKS FOR WOMEN INC,2018,990,32A MALLETTS BAY AVENUE,WINOOSKI,WWW.VTWORKSFORWOMEN.ORG,222894557,1985,"TO HELP WOMEN AND GIRLS RECOGNIZE THEIR POTENTIAL AND EXPLORE, PURSUE AND EXCEL IN WORK THAT LEADS TO ECONOMIC INDEPENDENCE.",MICHAEL MUZZY,24,90,1076239,1031739,44500,1016035,1031739,41544,1324692,231603,1093089,678829,848477,161902
545,White Swan Foundation Inc,2018,990EZ,PO Box 1112,Richmond,pennywisefoundation.org,462483183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44921,NA,NA,NA
547,YOU ARE NEVER ALONE FOUNDATION INC,2016,990EZ,PO BOX 523,DORSET,www.youareneveralonefoundation.org,010867728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
